stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding,platform_code
Parentde:08311:30320,,"Freiburg, Am Bannwald",,47.962760925,7.9092888832,,,1,,,0,
Parentde:08311:30321,,"Freiburg, Hercherhof",,47.955974579,7.9127473831,,,1,,,0,
Parentde:08311:30322,,"Freiburg, Molzhofsiedlung",,47.950569153,7.9120826721,,,1,,,0,
Parentde:08311:30323,,"Freiburg, R.-Schneider-Straße",,47.981506348,7.9010691643,,,1,,,0,
Parentde:08311:30324,,"Freiburg, Ebneter Straße",,47.982501984,7.8984370232,,,1,,,0,
Parentde:08311:30326,,"Freiburg, Nepomukbrücke",,47.98733902,7.8981585503,,,1,,,0,
Parentde:08311:30327,,"Freiburg, Ebnet-Rathaus",,47.98657608,7.9046626091,,,1,,,0,
Parentde:08311:30328,,"Freiburg, Pfarrheim",,47.98841095,7.9062795639,,,1,,,0,
Parentde:08311:30329,,"Freiburg, Im Gänderle",,47.989322662,7.9109954834,,,1,,,0,
Parentde:08311:30330,,"Freiburg, Langmatten",,47.989582062,7.9151277542,,,1,,,0,
Parentde:08311:30331,,"Freiburg, Zenlinweg",,47.980995178,7.9039077759,,,1,,,0,
Parentde:08311:30332,,"Freiburg, Unteres Grün",,47.984386444,7.9048600197,,,1,,,0,
Parentde:08311:30333,,"Freiburg, Butzenhofstraße",,47.951896667,7.9123249054,,,1,,,0,
Parentde:08311:30334,,"Freiburg, Molzhofstraße",,47.951538086,7.9127922058,,,1,,,0,
Parentde:08311:30335,,"Freiburg, Zartener Straße",,47.984996796,7.9080133438,,,1,,,0,
Parentde:08311:30337,,"Freiburg, Heinrich-Heine-Str.",,47.986522675,7.895804882,,,1,,,0,
Parentde:08311:30388,,"Freiburg, Junghof",,47.95867157,7.911031723,,,1,,,0,
Parentde:08311:30400,,"Freiburg, Dorfstraße",,47.9647789,7.8576178551,,,1,,,0,
Parentde:08311:30401,,"Freiburg, Klosterplatz",,47.965732574,7.8559379578,,,1,,,0,
Parentde:08311:30402,,"Freiburg, Wiesenweg",,47.966888428,7.8528294563,,,1,,,0,
Parentde:08311:30403,,"Freiburg, Wonnhalde",,47.974609375,7.8475027084,,,1,,,0,
Parentde:08311:30404,,"Freiburg, Holbeinstraße",,47.979499817,7.8478798866,,,1,,,0,
Parentde:08311:30405,,"Freiburg, Lorettostraße",,47.98456955,7.8474936485,,,1,,,0,
Parentde:08311:30408,,"Freiburg, Reiterstraße",,47.987297058,7.8394355774,,,1,,,0,
Parentde:08311:30411,,"Freiburg, H.-von-Stephan-Straße",,47.986354828,7.8370285034,,,1,,,0,
Parentde:08311:30412,,"Freiburg, Vogelsang",,47.961875916,7.861884594,,,1,,,0,
Parentde:08311:30413,,"Freiburg, Leimeweg",,47.9597435,7.8635826111,,,1,,,0,
Parentde:08311:30414,,"Freiburg, Kyburg",,47.957427979,7.8636903763,,,1,,,0,
Parentde:08311:30415,,"Freiburg, Weddigenstraße",,47.984016418,7.8365163803,,,1,,,0,
