stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding,platform_code
de:08311:30200:1:8,,"Freiburg, Hornusstraße",,48.015549,7.854348,,,0,Parent30200,,0,
de:08311:30200:2:3,,"Freiburg, Hornusstraße",,48.015812,7.855345,,,0,Parent30200,,0,
de:08311:30200:2:4,,"Freiburg, Hornusstraße",,48.015766,7.855363,,,0,Parent30200,,0,
de:08311:30201:0:1,,"Freiburg, Tullastraße",,48.019489,7.856935,,,0,Parent30201,,0,
de:08311:30201:0:2,,"Freiburg, Tullastraße",,48.019489,7.856971,,,0,Parent30201,,0,
de:08311:30201:0:3,,"Freiburg, Tullastraße",,48.019402,7.857088,,,0,Parent30201,,0,
de:08311:30201:0:4,,"Freiburg, Tullastraße",,48.019547,7.856809,,,0,Parent30201,,0,
de:08311:30202:0:1,,"Freiburg, Reutebachgasse",,48.022556,7.858381,,,0,Parent30202,,0,
de:08311:30202:0:3,,"Freiburg, Reutebachgasse",,48.02256,7.858346,,,0,Parent30202,,0,
de:08311:30203:1:1,,"Freiburg, Okenstraße",,48.010578,7.854518,,,0,Parent30203,,0,
de:08311:30203:1:2,,"Freiburg, Okenstraße",,48.010616,7.854555,,,0,Parent30203,,0,
de:08311:30203:2:3,,"Freiburg, Okenstraße",,48.009792,7.860043,,,0,Parent30203,,0,
de:08311:30204:0:1,,"Freiburg, Hauptstraße",,48.006493,7.855228,,,0,Parent30204,,0,
de:08311:30204:0:2,,"Freiburg, Hauptstraße",,48.007027,7.855246,,,0,Parent30204,,0,
de:08311:30205:0:1,,"Freiburg, Hauptfriedhof",,48.007587,7.845886,,,0,Parent30205,,0,
de:08311:30205:0:2,,"Freiburg, Hauptfriedhof",,48.00758,7.845814,,,0,Parent30205,,0,
de:08311:30206:1:1,,"Freiburg, Rennweg",,48.008728,7.847655,,,0,Parent30206,,0,
de:08311:30206:1:2,,"Freiburg, Rennweg",,48.008778,7.847718,,,0,Parent30206,,0,
de:08311:30206:2:3,,"Freiburg, Rennweg",,48.008636,7.849084,,,0,Parent30206,,0,
de:08311:30206:2:4,,"Freiburg, Rennweg",,48.008781,7.848994,,,0,Parent30206,,0,
de:08311:30207:0:1,,"Freiburg, Eichstetter Straße",,48.010208,7.850234,,,0,Parent30207,,0,
de:08311:30207:0:2,,"Freiburg, Eichstetter Straße",,48.010193,7.850162,,,0,Parent30207,,0,
de:08311:30208:0:1,,"Freiburg, Komturplatz",,48.012772,7.854303,,,0,Parent30208,,0,
de:08311:30208:0:2,,"Freiburg, Komturplatz",,48.012669,7.853935,,,0,Parent30208,,0,
de:08311:30209:0:3,,"Freiburg, Engesserstraße",,48.021713,7.849892,,,0,Parent30209,,0,
de:08311:30209:0:4,,"Freiburg, Engesserstraße",,48.021786,7.849874,,,0,Parent30209,,0,
de:08311:30211:0:1,,"Freiburg, IKEA",,48.02845,7.834801,,,0,Parent30211,,0,
de:08311:30211:0:2,,"Freiburg, IKEA",,48.028168,7.834702,,,0,Parent30211,,0,
de:08311:30212:0:1,,"Freiburg, Haslacher Straße",,47.995361,7.825081,,,0,Parent30212,,0,
