stop_id,stop_name,stop_lat,stop_lon,location_type,parent_station
"de:08311:30604:0:1","Freiburg, Scherrerplatz","47.9905690296807","7.81949318954095","","Parentde:08311:30604"
"de:08311:30604:0:2","Freiburg, Scherrerplatz","47.9905028976243","7.81961895368075","","Parentde:08311:30604"
"de:08311:30604:0:3","Freiburg, Scherrerplatz","47.9907493894036","7.82004116186434","","Parentde:08311:30604"
"de:08311:30604:0:4","Freiburg, Scherrerplatz","47.990725341477","7.82019387546266","","Parentde:08311:30604"
"de:08311:30605:0:1","Freiburg, Haslach Bad","47.989498882359","7.82349069255584","","Parentde:08311:30605"
"de:08311:30605:0:2","Freiburg, Haslach Bad","47.9894267367973","7.82357154093142","","Parentde:08311:30605"
"de:08311:30607:0:1","Freiburg, Rohrgraben","47.9996403421953","7.81048308723998","","Parentde:08311:30607"
"de:08311:30607:0:2","Freiburg, Rohrgraben","47.9993097391933","7.80988121599953","","Parentde:08311:30607"
"de:08311:30609:0:1","Freiburg, Rivanerweg","47.9819651387481","7.71138992823496","","Parentde:08311:30609"
"de:08311:30609:0:2","Freiburg, Rivanerweg","47.9821274895882","7.71165942282023","","Parentde:08311:30609"
"de:08311:30610:0:2","Freiburg, Am Kirchacker","47.9859756563038","7.81149818351117","","Parentde:08311:30610"
"de:08311:30610:0:3","Freiburg, Am Kirchacker","47.9858734430844","7.81130953730148","","Parentde:08311:30610"
"de:08311:30611:0:1","Freiburg, Uffhauser Straße","47.9882663818247","7.81360922442915","","Parentde:08311:30611"
"de:08311:30611:0:2","Freiburg, Uffhauser Straße","47.9880559519626","7.81411228098833","","Parentde:08311:30611"
"de:08311:30612:0:1","Freiburg, Belchenstraße","47.9873104221181","7.81767859266678","","Parentde:08311:30612"
"de:08311:30612:0:2","Freiburg, Belchenstraße","47.9876591390311","7.81850504272828","","Parentde:08311:30612"
"de:08311:30613:0:1","Freiburg, Marienmattenweg","47.993226265828","7.83100959148497","","Parentde:08311:30613"
"de:08311:30613:0:2","Freiburg, Marienmattenweg","47.9934907795851","7.83021907403483","","Parentde:08311:30613"
"de:08311:30614:0:1","Freiburg, Mühle","47.9948554085618","7.82639225092395","","Parentde:08311:30614"
"de:08311:30614:0:2","Freiburg, Mühle","47.9948073165242","7.82622157101994","","Parentde:08311:30614"
"de:08311:30615:0:2","Freiburg, Laufener Straße","47.9978129827314","7.817894188335","","Parentde:08311:30615"
"de:08311:30616:1:5","Freiburg, Pressehaus","47.9864386195277","7.82929380929206","","Parentde:08311:30616"
"de:08311:30616:1:6","Freiburg, Pressehaus","47.9863845071574","7.82927584298637","","Parentde:08311:30616"
"de:08311:30616:3:9","Freiburg, Pressehaus","47.9856389531691","7.82945550604322","","Parentde:08311:30616"
"de:08311:30616:4:10","Freiburg, Pressehaus","47.9854345251942","7.82984178161545","","Parentde:08311:30616"
"de:08311:30617:0:1","Freiburg, Markgrafenstraße","47.9935388728498","7.82194559026694","","Parentde:08311:30617"
"de:08311:30617:0:2","Freiburg, Markgrafenstraße","47.9935569078124","7.82204440494821","","Parentde:08311:30617"
"de:08311:30618:0:1","Freiburg, Struveweg","47.9873525087671","7.80157179962027","","Parentde:08311:30618"
"de:08311:30618:0:2","Freiburg, Struveweg","47.9875148426632","7.80113162513099","","Parentde:08311:30618"
"de:08311:30621:0:1","Freiburg, Mathias-Blank-Straße","47.9972659645151","7.82132575272081","","Parentde:08311:30621"
"de:08311:30621:0:2","Freiburg, Mathias-Blank-Straße","47.9971036612913","7.82147846631913","","Parentde:08311:30621"
"de:08311:30622:0:1","Freiburg, Am Mettweg","47.9829933521118","7.80745576473207","","Parentde:08311:30622"
"de:08311:30622:0:2","Freiburg, Am Mettweg","47.9829632876843","7.80776119192872","","Parentde:08311:30622"
"de:08311:30623:0:2","Freiburg, Schulstraße","47.9821996453532","7.79869719071069","","Parentde:08311:30623"
"de:08311:30624:0:1","Freiburg, Opfinger See","47.9978550608154","7.74839153479299","","Parentde:08311:30624"
"de:08311:30624:0:2","Freiburg, Opfinger See","47.9978009604153","7.74840950109868","","Parentde:08311:30624"
"de:08311:30651:0:1","Freiburg, Paula-Modersohn-Platz","47.9740814892136","7.82777565646169","","Parentde:08311:30651"
"de:08311:30651:0:2","Freiburg, Paula-Modersohn-Platz","47.9741235866489","7.82760497655768","","Parentde:08311:30651"
"de:08311:30700:0:1","Freiburg, Obergasse","47.9776656621902","7.79504104750381","","Parentde:08311:30700"
"de:08311:30700:0:2","Freiburg, Obergasse","47.9774732296932","7.79492426651686","","Parentde:08311:30700"
"de:08311:30704:0:1","Freiburg, Kapellenwinkel","47.9788503089508","7.80456318951681","","Parentde:08311:30704"
"de:08311:30704:0:2","Freiburg, Kapellenwinkel","47.9788924024981","7.80479675149071","","Parentde:08311:30704"
"de:08311:30704:0:3","Freiburg, Kapellenwinkel","47.9784774788914","7.80364690792688","","Parentde:08311:30704"
"de:08311:30705:0:1","Freiburg, Schneeburgstraße","47.9788863891363","7.81024952526607","","Parentde:08311:30705"
"de:08311:30705:0:2","Freiburg, Schneeburgstraße","47.9787240281032","7.81048308723998","","Parentde:08311:30705"
"de:08311:30705:0:3","Freiburg, Schneeburgstraße","47.9807204320112","7.8101057948206","","Parentde:08311:30705"
"de:08311:30706:0:1","Freiburg, Gabelsbergerstraße","47.9783391702815","7.81604365884945","","Parentde:08311:30706"
"de:08311:30706:0:2","Freiburg, Gabelsbergerstraße","47.9782128881836","7.81583704633408","","Parentde:08311:30706"
"de:08311:30707:0:1","Freiburg, Schopfheimer Straße","47.9811894554648","7.82029269014393","","Parentde:08311:30707"
"de:08311:30707:0:2","Freiburg, Schopfheimer Straße","47.98169455288","7.82013997654561","","Parentde:08311:30707"
"de:08311:30708:0:1","Freiburg, Bauhöferstraße","47.9850136415201","7.8222330511579","","Parentde:08311:30708"
"de:08311:30708:0:2","Freiburg, Bauhöferstraße","47.9848633250905","7.82243966367327","","Parentde:08311:30708"
"de:08311:30709:0:1","Freiburg, Fichtestraße","47.985530726695","7.82660784659217","","Parentde:08311:30709"
"de:08311:30709:0:2","Freiburg, Fichtestraße","47.9852902226069","7.82616767210289","","Parentde:08311:30709"
"de:08311:30711:0:1","Freiburg, Schiff","47.982398073187","7.80217367086072","","Parentde:08311:30711"
"de:08311:30711:0:2","Freiburg, Schiff","47.9824281379437","7.80406013295763","","Parentde:08311:30711"
"de:08311:30712:0:1","Freiburg, Besanconallee","47.9808647473739","7.79492426651686","","Parentde:08311:30712"
"de:08311:30712:0:2","Freiburg, Besanconallee","47.9810210885615","7.79488833390549","","Parentde:08311:30712"
"de:08311:30712:0:4","Freiburg, Besanconallee","47.9814840962243","7.795714783967","","Parentde:08311:30712"
"de:08311:30713:0:1","Freiburg, Friedhof St.Georgen","47.9805520635782","7.79074710044512","","Parentde:08311:30713"
"de:08311:30713:0:2","Freiburg, Friedhof St.Georgen","47.9804017341562","7.78966013895119","","Parentde:08311:30713"
"de:08311:30714:0:1","Freiburg, KEIDEL Bad","47.9841057236224","7.7663398741722","","Parentde:08311:30714"
"de:08311:30714:0:2","Freiburg, KEIDEL Bad","47.9837930594576","7.76590868283576","","Parentde:08311:30714"
"de:08311:30715:0:1","Freiburg, VAG-Zentrum","47.9921140908776","7.79766412813381","","Parentde:08311:30715"
"de:08311:30715:0:2","Freiburg, VAG-Zentrum","47.9920960554107","7.79770006074518","","Parentde:08311:30715"
"de:08311:30715:0:5","Freiburg, VAG-Zentrum","47.9917112972803","7.79763717867528","","Parentde:08311:30715"
"de:08311:30716:1:1","Freiburg, Munzinger Straße","47.9883806148191","7.7964783519586","","Parentde:08311:30716"
"de:08311:30716:1:8","Freiburg, Munzinger Straße","47.9883986515846","7.79608309323354","","Parentde:08311:30716"
"de:08311:30716:2:12","Freiburg, Munzinger Straße","47.9880980380036","7.79614597530343","","Parentde:08311:30716"
"de:08311:30716:2:2","Freiburg, Munzinger Straße","47.9882723940939","7.7960112280108","","Parentde:08311:30716"
"de:08311:30716:2:3","Freiburg, Munzinger Straße","47.9881280994405","7.79597529539943","","Parentde:08311:30716"
"de:08311:30716:2:4","Freiburg, Munzinger Straße","47.9879717797775","7.79609207638638","","Parentde:08311:30716"
"de:08311:30716:2:5","Freiburg, Munzinger Straße","47.9879296936335","7.79596631224659","","Parentde:08311:30716"
"de:08311:30716:2:6","Freiburg, Munzinger Straße","47.9878274842837","7.79589444702385","","Parentde:08311:30716"
"de:08311:30716:2:7","Freiburg, Munzinger Straße","47.9880800011331","7.79582258180111","","Parentde:08311:30716"
"de:08311:30716:2:9","Freiburg, Munzinger Straße","47.9885188965267","7.795885463871","","Parentde:08311:30716"
"de:08311:30717:0:1","Freiburg, Bötzinger Straße","47.9893485789917","7.78927386337896","","Parentde:08311:30717"
"de:08311:30717:0:2","Freiburg, Bötzinger Straße","47.9892884575222","7.78930081283749","","Parentde:08311:30717"
"de:08311:30720:0:1","Freiburg, Burkheimer Straße","47.985470600778","7.78460262390089","","Parentde:08311:30720"
"de:08311:30720:0:2","Freiburg, Burkheimer Straße","47.9853443361244","7.78570755170051","","Parentde:08311:30720"
"de:08311:30721:0:1","Freiburg, Rimsinger Weg","47.9932503125893","7.78870792474989","","Parentde:08311:30721"
"de:08311:30721:0:2","Freiburg, Rimsinger Weg","47.9933464995221","7.78864504267999","","Parentde:08311:30721"
"de:08311:30722:0:1","Freiburg, Riegeler Straße","47.9878876074551","7.78804317143955","","Parentde:08311:30722"
"de:08311:30722:0:2","Freiburg, Riegeler Straße","47.9882904308971","7.78838453124756","","Parentde:08311:30722"
"de:08311:30725:0:1","Freiburg, St. Georgen Kirche","47.9809489311491","7.79363069250755","","Parentde:08311:30725"
"de:08311:30725:0:2","Freiburg, St. Georgen Kirche","47.9811112851851","7.79447510887474","","Parentde:08311:30725"
"de:08311:30726:0:1","Freiburg, Cardinalweg","47.9779122152788","7.79998178156716","","Parentde:08311:30726"
"de:08311:30726:0:2","Freiburg, Cardinalweg","47.9781768075275","7.80194010888681","","Parentde:08311:30726"
"de:08311:30727:0:1","Freiburg, Bollerstaudenstraße","48.0007042683858","7.78778266000712","","Parentde:08311:30727"
"de:08311:30727:0:2","Freiburg, Bollerstaudenstraße","48.0006141060002","7.78793537360544","","Parentde:08311:30727"
"de:08311:30733:0:1","Freiburg, Geschw.-Scholl-Platz","47.9974823680193","7.79501409804529","","Parentde:08311:30733"
"de:08311:30733:0:2","Freiburg, Geschw.-Scholl-Platz","47.9974523120313","7.79497816543392","","Parentde:08311:30733"
"de:08311:30734:0:1","Freiburg, Maria-von-Rudloff-Platz","47.9993578270343","7.79108846025314","","Parentde:08311:30734"
"de:08311:30734:0:2","Freiburg, Maria-von-Rudloff-Platz","47.9991654754011","7.79143880321399","","Parentde:08311:30734"
"de:08311:30738:0:2","Freiburg, Kunzenweg","47.9799687829749","7.89536489844825","","Parentde:08311:30738"
"de:08311:30800:0:1","Freiburg, Moosweiher","48.0285809287826","7.80908171539656","","Parentde:08311:30800"
"de:08311:30800:0:2","Freiburg, Moosweiher","48.0285148454518","7.80907273224371","","Parentde:08311:30800"
"de:08311:30800:0:3","Freiburg, Moosweiher","48.0286410044643","7.80889306918687","","Parentde:08311:30800"
"de:08311:30800:0:5","Freiburg, Moosweiher","48.0287911933621","7.80903679963234","","Parentde:08311:30800"
"de:08311:30801:1:1","Freiburg, Diakoniekrankenhaus","48.0240149720698","7.81204615583456","","Parentde:08311:30801"
"de:08311:30801:1:2","Freiburg, Diakoniekrankenhaus","48.0238527530095","7.81205513898741","","Parentde:08311:30801"
"de:08311:30801:2:3","Freiburg, Diakoniekrankenhaus","48.0241892067882","7.81441770818497","","Parentde:08311:30801"
"de:08311:30801:2:4","Freiburg, Diakoniekrankenhaus","48.023894809852","7.81386075270874","","Parentde:08311:30801"
"de:08311:30802:0:1","Freiburg, Moosgrund","48.0183490187308","7.8118215770135","","Parentde:08311:30802"
"de:08311:30802:0:2","Freiburg, Moosgrund","48.0182288433052","7.81156106558107","","Parentde:08311:30802"
"de:08311:30803:0:1","Freiburg, Hofackerstraße","48.0182288433052","7.81827148075438","","Parentde:08311:30803"
